task_id,amount_due,days_overdue,risk_score,customer_segment,entry_date
T1253,150.66,123,700,SME,2025-08-07
T1459,772.56,123,427,Corporate,2025-08-07
T1534,456.02,123,474,Corporate,2025-08-07
T1622,82.88,123,747,SME,2025-08-07
T2052,88.24,123,719,SME,2025-08-07
T2353,451.53,123,818,Retail,2025-08-07
T2355,157.09,123,373,Retail,2025-08-07
T2635,205.03,123,790,Retail,2025-08-07
T2688,503.72,123,842,Retail,2025-08-07
T2905,293.47,123,331,Corporate,2025-08-07
T2954,43.6,123,774,Corporate,2025-08-07
T3221,634.22,123,703,Corporate,2025-08-07
T3312,231.02,123,620,Retail,2025-08-07
T3318,44.55,123,375,Corporate,2025-08-07
T3396,950.25,123,670,SME,2025-08-07
T3446,61.13,123,590,SME,2025-08-07
T3604,183.4,123,673,Corporate,2025-08-07
T3823,51.73,123,530,SME,2025-08-07
T4630,118.38,123,599,SME,2025-08-07
T4837,106.22,123,542,Corporate,2025-08-07
T4935,457.25,123,454,Retail,2025-08-07
T0240,138.29,122,760,Corporate,2025-08-08
T0374,631.95,122,448,SME,2025-08-08
T0503,122.44,122,315,Corporate,2025-08-08
T0643,347.91,122,302,Corporate,2025-08-08
T0934,591.84,122,369,SME,2025-08-08
T0950,581.24,122,738,Retail,2025-08-08
T1136,201.01,122,810,Corporate,2025-08-08
T1709,934.57,122,616,SME,2025-08-08
T2348,112.68,122,411,SME,2025-08-08
T2405,389.41,122,306,Corporate,2025-08-08
T2476,337.23,122,814,Corporate,2025-08-08
T2894,310.98,122,768,SME,2025-08-08
T3159,827.48,122,671,Retail,2025-08-08
T3520,59.69,122,658,Corporate,2025-08-08
T3973,304.39,122,570,Corporate,2025-08-08
T4248,70.67,122,374,Corporate,2025-08-08
T4404,120.45,122,654,SME,2025-08-08
T4745,485.13,122,638,Retail,2025-08-08
T4751,224.53,122,333,Corporate,2025-08-08
T0273,317.0,121,721,SME,2025-08-09
T0371,797.57,121,377,Corporate,2025-08-09
T2491,46.49,120,665,Corporate,2025-08-10
T3779,194.65,120,561,Retail,2025-08-10
T0005,239.3,119,356,Retail,2025-08-11
T0052,196.93,119,545,Retail,2025-08-11
T0053,104.11,119,444,SME,2025-08-11
T0084,40.29,119,847,Retail,2025-08-11
T0120,110.77,119,576,SME,2025-08-11
T0237,492.37,119,361,SME,2025-08-11
T0305,2666.1,119,473,Retail,2025-08-11
T0475,1145.62,119,432,Corporate,2025-08-11
T0730,559.05,119,652,Corporate,2025-08-11
T0819,57.02,119,610,Retail,2025-08-11
T1063,92.72,119,318,SME,2025-08-11
T1065,125.43,119,708,SME,2025-08-11
T1073,40.3,119,606,SME,2025-08-11
T1254,388.2,119,605,Corporate,2025-08-11
T1440,247.62,119,624,SME,2025-08-11
T1773,10.0,119,327,Retail,2025-08-11
T1849,178.8,119,512,Corporate,2025-08-11
T1988,88.59,119,615,SME,2025-08-11
T2017,861.94,119,821,Retail,2025-08-11
T2057,769.84,119,307,Retail,2025-08-11
T2156,900.18,119,343,Corporate,2025-08-11
T2169,305.45,119,797,Corporate,2025-08-11
T2241,308.99,119,631,SME,2025-08-11
T2521,115.51,119,362,Corporate,2025-08-11
T2640,273.26,119,409,Retail,2025-08-11
T2653,87.16,119,380,Corporate,2025-08-11
T2713,248.31,119,665,Retail,2025-08-11
T2920,306.83,119,777,Corporate,2025-08-11
T3041,236.18,119,553,Corporate,2025-08-11
T3140,456.73,119,689,Corporate,2025-08-11
T3233,369.9,119,331,Retail,2025-08-11
T3353,107.73,119,322,SME,2025-08-11
T3778,236.98,119,588,SME,2025-08-11
T3991,20.67,119,337,Corporate,2025-08-11
T4024,120.51,119,452,Retail,2025-08-11
T4076,974.26,119,388,Corporate,2025-08-11
T4198,271.52,119,391,Corporate,2025-08-11
T4240,402.31,119,428,SME,2025-08-11
T4570,434.3,119,604,Retail,2025-08-11
T4690,244.88,119,367,Corporate,2025-08-11
T4756,1058.77,119,526,Corporate,2025-08-11
T4848,1262.38,119,499,Corporate,2025-08-11
T4904,174.84,119,672,SME,2025-08-11
T0091,135.65,118,732,Retail,2025-08-12
T0194,371.55,118,725,Retail,2025-08-12
T0482,239.63,118,511,SME,2025-08-12
T0670,69.87,118,365,SME,2025-08-12
T1116,383.3,118,652,SME,2025-08-12
T1189,70.08,118,558,Corporate,2025-08-12
T1319,972.82,118,413,Retail,2025-08-12
T1468,368.02,118,696,SME,2025-08-12
T1573,82.62,118,667,SME,2025-08-12
T1597,808.56,118,796,SME,2025-08-12
T1674,808.22,118,595,Corporate,2025-08-12
T1677,110.39,118,580,SME,2025-08-12
T2219,488.74,118,641,Corporate,2025-08-12
T2290,40.11,118,763,Corporate,2025-08-12
T2466,180.5,118,675,Retail,2025-08-12
T2702,701.06,118,406,Corporate,2025-08-12
T2918,199.66,118,366,SME,2025-08-12
T3001,76.6,118,779,Corporate,2025-08-12
T3256,77.45,118,683,SME,2025-08-12
T3905,79.5,118,611,Retail,2025-08-12
T4105,222.46,118,603,SME,2025-08-12
T4118,190.35,118,454,Corporate,2025-08-12
T4304,109.47,118,615,Corporate,2025-08-12
T0065,409.55,117,745,Retail,2025-08-13
T0129,287.4,117,824,SME,2025-08-13
T0246,192.36,117,814,SME,2025-08-13
T0252,84.82,117,629,Corporate,2025-08-13
T0549,1331.55,117,570,Corporate,2025-08-13
T0763,237.29,117,506,SME,2025-08-13
T1206,142.82,117,727,Corporate,2025-08-13
T1715,36.8,117,793,Corporate,2025-08-13
T1740,154.15,117,482,Retail,2025-08-13
T1819,193.97,117,632,Corporate,2025-08-13
T1847,368.08,117,513,Retail,2025-08-13
T2068,763.46,117,312,Corporate,2025-08-13
T2289,95.63,117,317,SME,2025-08-13
T2534,696.95,117,518,Retail,2025-08-13
T2561,989.63,117,614,SME,2025-08-13
T2607,106.49,117,686,Retail,2025-08-13
T3486,52.62,117,719,Retail,2025-08-13
T4224,225.22,117,713,Retail,2025-08-13
T4283,121.96,117,437,Corporate,2025-08-13
T4470,390.56,117,479,SME,2025-08-13
T4486,322.25,117,419,Corporate,2025-08-13
T4519,543.84,117,410,SME,2025-08-13
T4723,119.65,117,665,Retail,2025-08-13
T4766,594.04,117,796,Corporate,2025-08-13
T0109,156.45,116,778,Corporate,2025-08-14
T0168,231.33,116,375,SME,2025-08-14
T0352,428.68,116,572,SME,2025-08-14
T0833,276.06,116,421,Corporate,2025-08-14
T0982,203.14,116,846,Corporate,2025-08-14
T1125,515.1,116,642,SME,2025-08-14
T1226,240.08,116,627,Retail,2025-08-14
T1352,77.24,116,747,SME,2025-08-14
T1407,180.28,116,546,SME,2025-08-14
T1502,796.31,116,635,Corporate,2025-08-14
T1600,40.93,116,766,Corporate,2025-08-14
T1949,433.58,116,595,Corporate,2025-08-14
T2051,178.79,116,766,Retail,2025-08-14
T2470,176.94,116,592,Retail,2025-08-14
T2558,254.29,116,519,Retail,2025-08-14
T2955,618.58,116,392,Corporate,2025-08-14
T3046,82.54,116,370,Retail,2025-08-14
T3187,57.28,116,475,SME,2025-08-14
T3336,349.9,116,789,SME,2025-08-14
T3350,220.92,116,490,Retail,2025-08-14
T4036,235.71,116,303,Corporate,2025-08-14
T4157,37.98,116,811,SME,2025-08-14
T4161,155.0,116,845,Retail,2025-08-14
T4438,404.18,116,827,Corporate,2025-08-14
T4600,516.69,116,503,Corporate,2025-08-14
T4884,86.5,116,552,Retail,2025-08-14
T0103,142.08,115,703,Retail,2025-08-15
T0777,41.72,115,730,Retail,2025-08-15
T1015,1022.87,115,394,Retail,2025-08-15
T1109,68.81,115,453,Retail,2025-08-15
T1920,955.86,115,312,Corporate,2025-08-15
T2005,272.65,115,521,SME,2025-08-15
T2075,312.92,115,465,Corporate,2025-08-15
T2164,337.86,115,722,SME,2025-08-15
T2261,215.14,115,692,Corporate,2025-08-15
T2784,143.65,115,698,SME,2025-08-15
T3061,12.51,115,714,Corporate,2025-08-15
T3230,753.69,115,346,Retail,2025-08-15
T3308,818.52,115,433,SME,2025-08-15
T1726,1316.68,114,693,SME,2025-08-16
T1752,112.15,114,582,SME,2025-08-16
T3736,800.85,114,380,Corporate,2025-08-16
T1275,129.9,113,414,Retail,2025-08-17
T1886,357.11,113,449,Corporate,2025-08-17
T1978,238.75,113,649,SME,2025-08-17
T2741,180.71,113,660,Corporate,2025-08-17
T2945,203.86,113,416,SME,2025-08-17
T3202,288.28,113,300,Retail,2025-08-17
T0076,192.89,112,672,Retail,2025-08-18
T0111,318.05,112,797,SME,2025-08-18
T0213,96.75,112,411,SME,2025-08-18
T0243,134.77,112,503,Retail,2025-08-18
T0768,722.1,112,497,Retail,2025-08-18
T0896,134.69,112,779,SME,2025-08-18
T1038,218.4,112,755,Corporate,2025-08-18
T1219,170.86,112,404,Retail,2025-08-18
T1350,426.8,112,562,SME,2025-08-18
T1354,129.43,112,678,Retail,2025-08-18
T1508,684.84,112,437,Retail,2025-08-18
T1675,282.68,112,382,SME,2025-08-18
T1697,119.77,112,460,Retail,2025-08-18
T1701,87.15,112,579,Retail,2025-08-18
T2431,249.7,112,814,SME,2025-08-18
T2550,354.75,112,408,Retail,2025-08-18
T2722,400.96,112,619,SME,2025-08-18
T2806,254.22,112,316,Corporate,2025-08-18
T2822,317.87,112,747,Corporate,2025-08-18
T3206,535.64,112,709,Retail,2025-08-18
T3250,381.66,112,512,Corporate,2025-08-18
T3264,144.77,112,626,SME,2025-08-18
T3385,176.01,112,476,SME,2025-08-18
T3490,121.16,112,309,SME,2025-08-18
T3627,928.34,112,567,Corporate,2025-08-18
T3665,256.44,112,755,SME,2025-08-18
T3669,589.71,112,727,Corporate,2025-08-18
T3686,26.19,112,708,Corporate,2025-08-18
T3745,497.0,112,716,SME,2025-08-18
T3759,17.98,112,675,Corporate,2025-08-18
T3818,100.6,112,366,SME,2025-08-18
T3837,600.24,112,614,SME,2025-08-18
T3929,559.84,112,509,Retail,2025-08-18
T4023,128.89,112,789,Corporate,2025-08-18
T4146,169.99,112,754,SME,2025-08-18
T4155,119.64,112,323,SME,2025-08-18
T4447,415.39,112,562,SME,2025-08-18
T4528,459.34,112,830,Corporate,2025-08-18
T4593,1391.51,112,464,Retail,2025-08-18
T4946,428.62,112,557,SME,2025-08-18
T0098,1204.82,111,810,Retail,2025-08-19
T0487,506.6,111,503,Retail,2025-08-19
T0574,182.96,111,655,Retail,2025-08-19
T0623,171.55,111,367,Retail,2025-08-19
T0732,421.1,111,689,Retail,2025-08-19
T0785,252.0,111,438,Corporate,2025-08-19
T0842,494.76,111,778,Retail,2025-08-19
T0861,280.51,111,789,Retail,2025-08-19
T1295,29.2,111,673,SME,2025-08-19
T1324,159.78,111,396,SME,2025-08-19
T1366,132.26,111,618,Retail,2025-08-19
T1386,234.02,111,775,SME,2025-08-19
T1457,100.7,111,314,Corporate,2025-08-19
T1523,83.21,111,825,Retail,2025-08-19
T1910,218.15,111,773,SME,2025-08-19
T2016,76.71,111,357,SME,2025-08-19
T2080,431.21,111,304,SME,2025-08-19
T2125,414.17,111,545,SME,2025-08-19
T2236,295.55,111,416,Corporate,2025-08-19
T2526,148.91,111,541,Corporate,2025-08-19
T2703,531.89,111,498,Corporate,2025-08-19
T3038,226.46,111,647,Retail,2025-08-19
T3067,268.15,111,716,Corporate,2025-08-19
T3280,202.5,111,310,SME,2025-08-19
T3358,98.07,111,431,Corporate,2025-08-19
T3458,531.66,111,495,SME,2025-08-19
T3588,997.97,111,482,Corporate,2025-08-19
T3637,286.47,111,562,SME,2025-08-19
T3996,222.27,111,313,Corporate,2025-08-19
T4029,1408.58,111,708,Corporate,2025-08-19
T4256,1667.39,111,802,Corporate,2025-08-19
T4873,90.93,111,416,Retail,2025-08-19
T4911,462.16,111,318,Corporate,2025-08-19
T4934,34.09,111,367,Corporate,2025-08-19
T0047,932.65,110,838,SME,2025-08-20
T0309,45.59,110,640,Retail,2025-08-20
T0434,126.84,110,311,SME,2025-08-20
T0438,412.2,110,552,SME,2025-08-20
T0772,341.52,110,359,Retail,2025-08-20
T1330,364.59,110,499,SME,2025-08-20
T1333,122.39,110,581,SME,2025-08-20
T1506,112.0,110,475,Corporate,2025-08-20
T1946,544.04,110,322,Corporate,2025-08-20
T2083,281.63,110,797,Retail,2025-08-20
T2143,323.11,110,606,Corporate,2025-08-20
T2265,108.36,110,673,SME,2025-08-20
T2891,72.95,110,549,Retail,2025-08-20
T2919,111.31,110,475,Retail,2025-08-20
T2986,207.98,110,594,SME,2025-08-20
T3017,232.74,110,595,SME,2025-08-20
T3220,278.63,110,415,SME,2025-08-20
T3511,301.09,110,523,Retail,2025-08-20
T3809,321.76,110,428,Corporate,2025-08-20
T3913,415.1,110,843,Retail,2025-08-20
T3915,858.95,110,786,Corporate,2025-08-20
T3921,177.32,110,335,SME,2025-08-20
T4072,272.31,110,408,Corporate,2025-08-20
T4213,133.49,110,667,Corporate,2025-08-20
T4303,528.62,110,685,Retail,2025-08-20
T4365,286.63,110,447,Retail,2025-08-20
T4439,463.18,110,394,SME,2025-08-20
T4479,2086.92,110,549,SME,2025-08-20
T4559,433.34,110,529,Corporate,2025-08-20
T0061,92.56,109,384,SME,2025-08-21
T1033,292.3,109,793,Corporate,2025-08-21
T1348,161.76,109,824,SME,2025-08-21
T1825,86.95,109,308,Retail,2025-08-21
T2059,173.76,109,670,Corporate,2025-08-21
T2295,95.68,109,402,Corporate,2025-08-21
T2421,228.41,109,311,Corporate,2025-08-21
T2554,3983.03,109,832,Retail,2025-08-21
T2587,339.05,109,629,Corporate,2025-08-21
T2642,136.76,109,698,Retail,2025-08-21
T2899,144.54,109,517,Corporate,2025-08-21
T2960,639.18,109,590,Retail,2025-08-21
T3095,194.04,109,515,Retail,2025-08-21
T3102,211.25,109,563,SME,2025-08-21
T3342,81.54,109,488,Corporate,2025-08-21
T3343,322.21,109,810,SME,2025-08-21
T3429,76.63,109,791,SME,2025-08-21
T3575,210.63,109,537,Corporate,2025-08-21
T3758,464.29,109,504,SME,2025-08-21
T3783,40.11,109,664,Retail,2025-08-21
T3959,17.76,109,449,Corporate,2025-08-21
T3962,118.23,109,308,Retail,2025-08-21
T4016,770.52,109,326,Retail,2025-08-21
T4131,700.6,109,808,Corporate,2025-08-21
T4321,235.8,109,843,SME,2025-08-21
T4355,1709.48,109,574,Retail,2025-08-21
T4462,55.94,109,837,SME,2025-08-21
T4537,395.64,109,354,Corporate,2025-08-21
T4643,179.25,109,697,Corporate,2025-08-21
T4844,148.15,109,644,SME,2025-08-21
T0538,550.52,108,689,SME,2025-08-22
T0600,27.08,108,487,Retail,2025-08-22
T0968,50.23,108,790,Corporate,2025-08-22
T1044,510.03,108,320,Retail,2025-08-22
T1108,989.52,108,746,Corporate,2025-08-22
T1228,107.42,108,629,Retail,2025-08-22
T1428,322.97,108,783,Corporate,2025-08-22
T1684,134.12,108,379,Retail,2025-08-22
T2237,654.31,108,525,Corporate,2025-08-22
T2660,444.32,108,621,Corporate,2025-08-22
T2976,956.28,108,578,Corporate,2025-08-22
T3592,658.56,108,786,Corporate,2025-08-22
T3899,819.82,108,711,Corporate,2025-08-22
T4017,351.04,108,406,Retail,2025-08-22
T4448,182.09,108,591,SME,2025-08-22
T4569,186.06,108,785,Corporate,2025-08-22
T2478,13.42,107,740,SME,2025-08-23
T3965,154.25,107,501,SME,2025-08-23
T4073,52.58,107,351,Retail,2025-08-23
T4516,187.49,107,420,Corporate,2025-08-23
T0264,885.79,106,325,Corporate,2025-08-24
T1025,629.83,106,801,SME,2025-08-24
T1097,451.77,106,845,Corporate,2025-08-24
T1340,159.04,106,465,Corporate,2025-08-24
T0395,75.72,105,489,Corporate,2025-08-25
T0877,402.87,105,638,SME,2025-08-25
T1077,526.1,105,431,Corporate,2025-08-25
T1145,313.65,105,697,Corporate,2025-08-25
T1667,303.45,105,370,Retail,2025-08-25
T1771,228.28,105,594,Corporate,2025-08-25
T2061,875.79,105,636,SME,2025-08-25
T2224,232.74,105,331,Corporate,2025-08-25
T2280,255.84,105,315,Corporate,2025-08-25
T2301,730.23,105,808,SME,2025-08-25
T2409,336.88,105,698,SME,2025-08-25
T2518,229.03,105,523,SME,2025-08-25
T2913,187.75,105,559,Retail,2025-08-25
T3070,141.8,105,679,SME,2025-08-25
T3160,839.81,105,444,SME,2025-08-25
T3730,197.8,105,500,Corporate,2025-08-25
T3819,852.95,105,534,Corporate,2025-08-25
T3942,227.91,105,509,SME,2025-08-25
T4296,564.25,105,805,Corporate,2025-08-25
T4778,390.57,105,593,SME,2025-08-25
T0067,599.61,104,370,SME,2025-08-26
T0102,70.37,104,767,Retail,2025-08-26
T0500,185.46,104,427,SME,2025-08-26
T0671,510.47,104,372,SME,2025-08-26
T0882,427.43,104,724,Corporate,2025-08-26
T0897,440.82,104,764,Retail,2025-08-26
T1105,87.7,104,483,SME,2025-08-26
T1184,793.5,104,602,Retail,2025-08-26
T1337,889.32,104,540,Retail,2025-08-26
T1347,526.57,104,432,Corporate,2025-08-26
T1481,328.89,104,518,SME,2025-08-26
T1516,1913.04,104,688,SME,2025-08-26
T1615,244.67,104,829,SME,2025-08-26
T2069,142.11,104,640,Retail,2025-08-26
T2263,215.78,104,651,Corporate,2025-08-26
T2411,1051.21,104,470,Retail,2025-08-26
T2782,402.67,104,661,Corporate,2025-08-26
T2846,80.94,104,649,SME,2025-08-26
T3104,249.99,104,396,SME,2025-08-26
T3147,259.78,104,848,Corporate,2025-08-26
T3253,925.24,104,842,Corporate,2025-08-26
T3260,195.73,104,364,SME,2025-08-26
T3348,338.63,104,755,Retail,2025-08-26
T3644,180.31,104,364,Corporate,2025-08-26
T3701,228.94,104,445,Corporate,2025-08-26
T3971,41.53,104,663,SME,2025-08-26
T4079,72.87,104,461,Corporate,2025-08-26
T4109,1349.58,104,436,SME,2025-08-26
T4347,266.14,104,841,Retail,2025-08-26
T4475,94.18,104,462,SME,2025-08-26
T4514,112.42,104,587,Corporate,2025-08-26
T4717,42.85,104,787,Corporate,2025-08-26
T4780,341.05,104,491,Retail,2025-08-26
T0148,40.11,103,386,Retail,2025-08-27
T0157,60.51,103,302,Retail,2025-08-27
T0206,1309.47,103,782,Retail,2025-08-27
T0272,565.53,103,416,SME,2025-08-27
T0372,2549.5,103,594,Retail,2025-08-27
T0391,341.88,103,774,Retail,2025-08-27
T0689,376.92,103,599,SME,2025-08-27
T0911,79.42,103,748,Retail,2025-08-27
T0926,3107.64,103,635,Corporate,2025-08-27
T0999,89.71,103,457,SME,2025-08-27
T1043,63.2,103,474,Corporate,2025-08-27
T1161,245.74,103,495,Corporate,2025-08-27
T1378,264.83,103,495,SME,2025-08-27
T1477,385.24,103,479,Retail,2025-08-27
T1570,43.77,103,829,SME,2025-08-27
T1608,422.36,103,474,Corporate,2025-08-27
T1811,751.31,103,741,Retail,2025-08-27
T1994,61.77,103,782,Corporate,2025-08-27
T2842,105.04,103,778,Retail,2025-08-27
T3134,1895.05,103,521,SME,2025-08-27
T3247,981.85,103,389,Retail,2025-08-27
T3270,253.48,103,336,Corporate,2025-08-27
T3349,119.12,103,397,Corporate,2025-08-27
T3903,40.59,103,491,Retail,2025-08-27
T4013,1670.49,103,362,Corporate,2025-08-27
T4382,431.81,103,317,SME,2025-08-27
T4560,980.29,103,580,Corporate,2025-08-27
T4768,168.98,103,402,Retail,2025-08-27
T0028,371.44,102,721,Retail,2025-08-28
T0158,830.53,102,671,Corporate,2025-08-28
T0169,200.22,102,686,SME,2025-08-28
T0228,909.39,102,569,Corporate,2025-08-28
T0326,880.9,102,624,SME,2025-08-28
T1172,203.87,102,533,Retail,2025-08-28
T2111,482.65,102,720,Corporate,2025-08-28
T2158,59.09,102,338,Corporate,2025-08-28
T2204,45.18,102,419,SME,2025-08-28
T2530,469.17,102,521,Corporate,2025-08-28
T2856,897.48,102,452,SME,2025-08-28
T2869,1142.25,102,611,Retail,2025-08-28
T2975,1921.17,102,328,Retail,2025-08-28
T3135,201.78,102,700,SME,2025-08-28
T3364,472.5,102,740,SME,2025-08-28
T4080,235.74,102,734,Retail,2025-08-28
T4121,319.27,102,442,Retail,2025-08-28
T4129,812.47,102,691,Corporate,2025-08-28
T0329,89.23,101,840,Corporate,2025-08-29
T0451,71.08,101,569,Corporate,2025-08-29
T0691,133.21,101,664,Corporate,2025-08-29
T0905,246.8,101,821,Corporate,2025-08-29
T1190,302.12,101,394,SME,2025-08-29
T1290,236.8,101,608,Corporate,2025-08-29
T1328,181.66,101,717,Corporate,2025-08-29
T2279,81.56,101,442,SME,2025-08-29
T2452,353.0,101,821,SME,2025-08-29
T2499,379.94,101,675,Corporate,2025-08-29
T2522,181.35,101,525,Corporate,2025-08-29
T2873,303.9,101,653,Retail,2025-08-29
T2936,533.32,101,688,Retail,2025-08-29
T2961,173.3,101,567,Retail,2025-08-29
T3043,363.49,101,772,Corporate,2025-08-29
T3325,114.69,101,513,SME,2025-08-29
T3356,310.75,101,673,SME,2025-08-29
T3603,1640.75,101,792,Corporate,2025-08-29
T4535,596.72,101,378,SME,2025-08-29
T4659,476.81,101,485,SME,2025-08-29
T4864,234.86,101,464,SME,2025-08-29
T4902,162.93,101,594,Retail,2025-08-29
T1080,103.49,100,358,Retail,2025-08-30
T1834,408.19,100,433,Corporate,2025-08-30
T1938,17.37,100,327,SME,2025-08-30
T2649,443.93,100,342,SME,2025-08-30
T1041,158.81,99,435,Retail,2025-08-31
T1540,825.04,99,685,Corporate,2025-08-31
T3203,135.43,99,809,Corporate,2025-08-31
T0105,50.73,98,650,SME,2025-09-01
T0521,161.64,98,799,Retail,2025-09-01
T1195,805.2,98,478,SME,2025-09-01
T1197,115.53,98,789,Retail,2025-09-01
T1431,674.46,98,606,Retail,2025-09-01
T2033,2874.28,98,441,Corporate,2025-09-01
T2043,501.4,98,534,Corporate,2025-09-01
T2212,1221.78,98,821,Retail,2025-09-01
T2480,59.94,98,682,Retail,2025-09-01
T2525,371.86,98,468,Retail,2025-09-01
T2563,45.24,98,422,Corporate,2025-09-01
T2681,429.62,98,696,Corporate,2025-09-01
T2812,265.25,98,445,SME,2025-09-01
T2825,83.88,98,680,Retail,2025-09-01
T2834,616.33,98,695,SME,2025-09-01
T2843,107.84,98,499,SME,2025-09-01
T3003,141.3,98,387,Retail,2025-09-01
T3864,197.78,98,691,SME,2025-09-01
T4043,79.19,98,342,Retail,2025-09-01
T4556,247.81,98,561,Corporate,2025-09-01
T0212,69.01,97,327,Retail,2025-09-02
T0767,126.47,97,684,SME,2025-09-02
T0857,849.43,97,320,Corporate,2025-09-02
T1222,157.67,97,344,Corporate,2025-09-02
T1257,70.23,97,455,SME,2025-09-02
T1402,1787.94,97,693,Corporate,2025-09-02
T1423,714.7,97,560,Retail,2025-09-02
T1480,68.7,97,390,SME,2025-09-02
T1687,230.71,97,606,Retail,2025-09-02
T2025,158.18,97,332,Retail,2025-09-02
T2700,258.44,97,329,Retail,2025-09-02
T2879,875.21,97,805,Retail,2025-09-02
T3109,333.19,97,368,Retail,2025-09-02
T3236,712.6,97,348,Corporate,2025-09-02
T3338,1019.58,97,374,SME,2025-09-02
T3602,658.58,97,379,Retail,2025-09-02
T3739,139.35,97,670,Retail,2025-09-02
T4010,74.11,97,601,SME,2025-09-02
T4542,408.06,97,492,Retail,2025-09-02
T4631,333.34,97,619,Corporate,2025-09-02
T4858,132.6,97,435,Corporate,2025-09-02
T4914,1574.85,97,415,SME,2025-09-02
T0126,126.47,96,647,Corporate,2025-09-03
T0668,282.86,96,456,Corporate,2025-09-03
T0669,53.69,96,387,Retail,2025-09-03
T0781,25.29,96,301,Retail,2025-09-03
T1021,198.65,96,575,Retail,2025-09-03
T1806,211.17,96,611,SME,2025-09-03
T1936,173.14,96,342,Retail,2025-09-03
T2245,287.92,96,602,SME,2025-09-03
T2364,1574.29,96,559,Corporate,2025-09-03
T2410,491.24,96,494,Retail,2025-09-03
T2997,509.82,96,537,Corporate,2025-09-03
T3163,297.2,96,849,Corporate,2025-09-03
T3201,623.08,96,414,Corporate,2025-09-03
T4207,114.23,96,453,Corporate,2025-09-03
T4451,347.89,96,646,SME,2025-09-03
T4550,300.25,96,667,Retail,2025-09-03
T4623,254.19,96,367,Corporate,2025-09-03
T0050,312.16,95,610,Retail,2025-09-04
T0087,885.92,95,578,Retail,2025-09-04
T0195,1583.23,95,805,SME,2025-09-04
T0400,286.57,95,549,Corporate,2025-09-04
T0875,804.62,95,307,SME,2025-09-04
T0928,307.35,95,323,Retail,2025-09-04
T1234,78.87,95,577,Retail,2025-09-04
T1244,16.21,95,408,SME,2025-09-04
T1485,994.38,95,743,Retail,2025-09-04
T1750,233.26,95,575,Corporate,2025-09-04
T1760,279.45,95,314,Corporate,2025-09-04
T1779,18.51,95,736,Corporate,2025-09-04
T1877,145.67,95,380,SME,2025-09-04
T2105,531.65,95,748,SME,2025-09-04
T2857,851.76,95,474,SME,2025-09-04
T3456,299.07,95,309,Corporate,2025-09-04
T3563,800.88,95,844,Corporate,2025-09-04
T3807,294.03,95,692,Corporate,2025-09-04
T4563,34.98,95,620,Corporate,2025-09-04
T4877,1227.21,95,394,Retail,2025-09-04
T4919,172.32,95,586,Retail,2025-09-04
T4929,332.27,95,401,Retail,2025-09-04
T0610,108.34,94,841,Corporate,2025-09-05
T1208,355.59,94,313,SME,2025-09-05
T1510,149.35,94,529,Retail,2025-09-05
T1880,201.25,94,734,Corporate,2025-09-05
T1917,151.19,94,679,Corporate,2025-09-05
T2028,114.19,94,479,SME,2025-09-05
T2260,474.01,94,482,Corporate,2025-09-05
T2717,309.08,94,610,SME,2025-09-05
T2803,110.33,94,809,Corporate,2025-09-05
